,Date,Lat,Lon,Hour,Day
346961,2022-11-27 22:33:13.811199+00:00,42.15850779168151,-117.14066130355182,22,27
346962,2022-11-27 22:33:16.439205+00:00,42.25215273918475,-116.96004235177644,22,27
346963,2022-11-27 22:33:19.067211+00:00,42.34547581176953,-116.77885732364139,22,27
346964,2022-11-27 22:33:21.695216+00:00,42.43847502618101,-116.59710464564444,22,27
346965,2022-11-27 22:33:24.323222+00:00,42.53114839099916,-116.41478276629279,22,27
346966,2022-11-27 22:33:26.951228+00:00,42.623493907594096,-116.23189015471229,22,27
346967,2022-11-27 22:33:29.579203+00:00,42.71550956791297,-116.04842530593274,22,27
346968,2022-11-27 22:33:32.207209+00:00,42.80719335702704,-115.86438673618117,22,27
346969,2022-11-27 22:33:34.835214+00:00,42.89854325115911,-115.67977298772888,22,27
346970,2022-11-27 22:33:37.463220+00:00,42.98955721943024,-115.49458262582593,22,27
346971,2022-11-27 22:33:40.091226+00:00,43.08023322280017,-115.30881424166745,22,27
346972,2022-11-27 22:33:42.719231+00:00,43.17056921413838,-115.12246645294599,22,27
346973,2022-11-27 22:33:45.347207+00:00,43.2605631394008,-114.93553790199087,22,27
346974,2022-11-27 22:33:47.975212+00:00,43.35021293647878,-114.74802725900096,22,27
346975,2022-11-27 22:33:50.603249+00:00,43.43951789975271,-114.55993033865526,22,27
346976,2022-11-27 22:33:53.231254+00:00,43.528473218033625,-114.37125162514249,22,27
346977,2022-11-27 22:33:55.859260+00:00,43.61707817681431,-114.18198699729655,22,27
346978,2022-11-27 22:33:58.487266+00:00,43.70533068394944,-113.99213523941037,22,27
346979,2022-11-27 22:34:01.115271+00:00,43.79322864072009,-113.80169516410258,22,27
346980,2022-11-27 22:34:03.743247+00:00,43.88076994030072,-113.61066561661481,22,27
346981,2022-11-27 22:34:06.371252+00:00,43.96795247021557,-113.4190454699764,22,27
346982,2022-11-27 22:34:08.999258+00:00,44.05477410996074,-113.22683363128678,22,27
346983,2022-11-27 22:34:11.627264+00:00,44.14123273249518,-113.03402903912048,22,27
346984,2022-11-27 22:34:14.255269+00:00,44.22732620412353,-112.84063066462697,22,27
346985,2022-11-27 22:34:16.883245+00:00,44.31305238427995,-112.64663751290055,22,27
346986,2022-11-27 22:34:19.511250+00:00,44.398409125950664,-112.45204862284669,22,27
346987,2022-11-27 22:34:22.139256+00:00,44.48339427567512,-112.25686306806267,22,27
346988,2022-11-27 22:34:24.767262+00:00,44.568005673759984,-112.06107995720963,22,27
378672,2022-11-28 21:42:10.402563+00:00,40.06493935244379,-114.12754371735122,21,28
378673,2022-11-28 21:42:13.030569+00:00,40.16505426155558,-113.95871651600362,21,28
378674,2022-11-28 21:42:15.658544+00:00,40.264888010349495,-113.78936162672208,21,28
378675,2022-11-28 21:42:18.286550+00:00,40.36443880074981,-113.61947711727754,21,28
378676,2022-11-28 21:42:20.914555+00:00,40.4637048255341,-113.44906106823592,21,28
378677,2022-11-28 21:42:23.542561+00:00,40.56268426931648,-113.2781115715691,21,28
378678,2022-11-28 21:42:26.170567+00:00,40.661375307222514,-113.10662673352373,21,28
378679,2022-11-28 21:42:28.798542+00:00,40.75977610623737,-112.93460467256354,21,28
378680,2022-11-28 21:42:31.426548+00:00,40.857884824131965,-112.76204352180808,21,28
378681,2022-11-28 21:42:34.054553+00:00,40.95569961056312,-112.58894142742515,21,28
378682,2022-11-28 21:42:36.682559+00:00,41.053218605531995,-112.4152965519896,21,28
378683,2022-11-28 21:42:39.310565+00:00,41.150439941797124,-112.24110707039593,21,28
378684,2022-11-28 21:42:41.938570+00:00,41.24736174191082,-112.06637117596445,21,28
444270,2022-11-30 21:35:22.118913+00:00,41.85273167038571,-120.9421638851485,21,30
444271,2022-11-30 21:35:24.746919+00:00,41.947396552539445,-120.76338905191588,21,30
444272,2022-11-30 21:35:27.374924+00:00,42.041746001328576,-120.58405350309643,21,30
444273,2022-11-30 21:35:30.002930+00:00,42.135778061465956,-120.40415559669457,21,30
444274,2022-11-30 21:35:32.630936+00:00,42.22949076922806,-120.22369371128305,21,30
444275,2022-11-30 21:35:35.258911+00:00,42.32288215216051,-120.04266624721426,21,30
444276,2022-11-30 21:35:37.886978+00:00,42.415951652275055,-119.86106884098524,21,30
444277,2022-11-30 21:35:40.514953+00:00,42.50869443159063,-119.6789054952372,21,30
444278,2022-11-30 21:35:43.142959+00:00,42.601109920662296,-119.49617189964721,21,30
444279,2022-11-30 21:35:45.770964+00:00,42.693196114770586,-119.31286654235525,21,30
444280,2022-11-30 21:35:48.398970+00:00,42.78495100140169,-119.12898793446875,21,30
444281,2022-11-30 21:35:51.026976+00:00,42.87637255951741,-118.94453461226247,21,30
444282,2022-11-30 21:35:53.654982+00:00,42.96745876074071,-118.75950513534323,21,30
444283,2022-11-30 21:35:56.282957+00:00,43.05820756851964,-118.57389808910051,21,30
444284,2022-11-30 21:35:58.910962+00:00,43.14861693875168,-118.3877120840711,21,30
444285,2022-11-30 21:36:01.538968+00:00,43.23868481918634,-118.20094575793831,21,30
444286,2022-11-30 21:36:04.166974+00:00,43.32840915060188,-118.01359777368411,21,30
444287,2022-11-30 21:36:06.794980+00:00,43.41778786588022,-117.82566682232759,21,30
444288,2022-11-30 21:36:09.422955+00:00,43.50681889041715,-117.63715162277832,21,30
444289,2022-11-30 21:36:12.050961+00:00,43.595500141873686,-117.44805092315406,21,30
444290,2022-11-30 21:36:14.678966+00:00,43.683829531236725,-117.25836349916342,21,30
444291,2022-11-30 21:36:17.306972+00:00,43.77180496202788,-117.06808815663348,21,30
444292,2022-11-30 21:36:19.934978+00:00,43.85942432996667,-116.87722373312049,21,30
444293,2022-11-30 21:36:22.563014+00:00,43.94668685827973,-116.68576615817649,21,30
444294,2022-11-30 21:36:25.191020+00:00,44.03358775621676,-116.49372019505745,21,30
444295,2022-11-30 21:36:27.818995+00:00,44.1201262386407,-116.30108184584176,21,30
444296,2022-11-30 21:36:30.447000+00:00,44.20630017377672,-116.10785007457486,21,30
444297,2022-11-30 21:36:33.075006+00:00,44.29210742359183,-115.91402387758356,21,30
444298,2022-11-30 21:36:35.703012+00:00,44.37754584315769,-115.7196022858399,21,30
444299,2022-11-30 21:36:38.331018+00:00,44.462613281284504,-115.52458436433477,21,30
444300,2022-11-30 21:36:40.959023+00:00,44.54730758093658,-115.32896921194038,21,30
444301,2022-11-30 21:36:43.586999+00:00,44.63162657747824,-115.13275596659982,21,30
444302,2022-11-30 21:36:46.215004+00:00,44.71556810179558,-114.93594379860907,21,30
444303,2022-11-30 21:36:48.843010+00:00,44.799129977211976,-114.73853191913014,21,30
444304,2022-11-30 21:36:51.471016+00:00,44.88231002249186,-114.54051957370697,21,30
444305,2022-11-30 21:36:54.099021+00:00,44.965106049607854,-114.34190604877766,21,30
475983,2022-12-01 20:44:23.966258+00:00,40.032217096043915,-117.3924267847232,20,1
475984,2022-12-01 20:44:26.594263+00:00,40.132412718005995,-117.22379033743427,20,1
475985,2022-12-01 20:44:29.222269+00:00,40.23232782269867,-117.05462694912796,20,1
475986,2022-12-01 20:44:31.850275+00:00,40.331960615491454,-116.88493468435244,20,1
475987,2022-12-01 20:44:34.478281+00:00,40.43130929248526,-116.7147116205277,20,1
475988,2022-12-01 20:44:37.106256+00:00,40.530372042347835,-116.54395584501736,20,1
475989,2022-12-01 20:44:39.734292+00:00,40.629148553383054,-116.3726628344096,20,1
475990,2022-12-01 20:44:42.362298+00:00,40.72763397173576,-116.20083594786271,20,1
475991,2022-12-01 20:44:44.990303+00:00,40.825827973495365,-116.0284706954056,20,1
475992,2022-12-01 20:44:47.618309+00:00,40.92372871151411,-115.85556521958037,20,1
475993,2022-12-01 20:44:50.246315+00:00,41.02133432970499,-115.68211767784402,20,1
475994,2022-12-01 20:44:52.874321+00:00,41.11864296365969,-115.50812624185356,20,1
475995,2022-12-01 20:44:55.502296+00:00,41.21565274054492,-115.3335890981298,20,1
475996,2022-12-01 20:44:58.130301+00:00,41.31236177782245,-115.15850445101177,20,1
475997,2022-12-01 20:45:00.758307+00:00,41.40876818552865,-114.98287051876895,20,1
475998,2022-12-01 20:45:03.386313+00:00,41.50487006452094,-114.80668553747051,20,1
475999,2022-12-01 20:45:06.014319+00:00,41.600665507452725,-114.62994775963215,20,1
476000,2022-12-01 20:45:08.642324+00:00,41.69615259774612,-114.45265545673828,20,1
476001,2022-12-01 20:45:11.270300+00:00,41.79132941126661,-114.27480691648634,20,1
476002,2022-12-01 20:45:13.898305+00:00,41.886194014717105,-114.09640044650004,20,1
476003,2022-12-01 20:45:16.526311+00:00,41.98074446661178,-113.91743437297069,20,1
